34,647,Course,yes,,,16817,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:41:25","2015-09-10 08:41:25"
35,555,Course,yes,,,17335,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:46:42","2015-09-10 08:46:42"
36,555,Course,yes,,,17340,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:46:52","2015-09-10 08:46:52"
37,555,Course,yes,,,17352,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:49:08","2015-09-10 08:49:08"
38,555,Course,yes,,,17356,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:50:08","2015-09-10 08:50:08"
39,555,Course,yes,,,17357,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:50:14","2015-09-10 08:50:14"
40,555,Course,yes,,,17370,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:52:10","2015-09-10 08:52:10"
41,555,Course,yes,,,17379,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:52:47","2015-09-10 08:52:47"
42,555,Course,yes,,,17389,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:53:43","2015-09-10 08:53:43"
43,555,Course,yes,,,17390,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:53:52","2015-09-10 08:53:52"
44,555,Course,yes,,,423,0,,0,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:54:15","2015-09-10 08:54:15"
45,555,Course,yes,,,304,0,,0,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:54:56","2015-09-10 08:54:56"
46,555,Course,yes,,,17407,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:55:00","2015-09-10 08:55:00"
47,555,Course,yes,,,1780,0,,0,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:55:00","2015-09-10 08:55:00"
48,547,Course,yes,,,13955,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:55:07","2015-09-10 08:55:07"
49,489,Course,yes,,,17409,0,,2629,2629,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:55:19","2015-09-10 08:55:19"
50,555,Course,yes,,,2996,0,,0,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:55:54","2015-09-10 08:55:54"
51,555,Course,yes,,,6099,0,,0,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:56:27","2015-09-10 08:56:27"
52,555,Course,yes,,,17432,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:57:39","2015-09-10 08:57:39"
53,555,Course,yes,,,17436,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:57:48","2015-09-10 08:57:48"
54,555,Course,yes,,,13715,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:58:05","2015-09-10 08:58:05"
55,642,Course,yes,,,17409,0,,2629,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 08:58:56","2015-09-10 08:58:56"
56,555,Course,yes,,,17457,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:00:35","2015-09-10 09:00:35"
57,484,Course,yes,,,17459,0,,10886,10886,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:00:47","2015-09-10 09:00:47"
58,486,Course,yes,,,304,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:00:49","2015-09-10 09:00:49"
59,555,Course,yes,,,247,0,,0,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:00:54","2015-09-10 09:00:54"
60,555,Course,yes,,,17462,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:01:14","2015-09-10 09:01:14"
61,555,Course,yes,,,17463,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:01:15","2015-09-10 09:01:15"
62,555,Course,yes,,,17466,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:01:39","2015-09-10 09:01:39"
63,484,Course,yes,,,304,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:02:02","2015-09-10 09:02:02"
64,555,Course,yes,,,339,0,,0,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:02:26","2015-09-10 09:02:26"
65,555,Course,yes,,,17477,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:02:45","2015-09-10 09:02:45"
66,496,Course,yes,,,17483,0,,3058,3058,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:03:05","2015-09-10 09:03:05"
67,484,Course,yes,,,1210,0,,0,5605,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:03:16","2015-09-10 09:03:16"
68,555,Course,yes,,,17485,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:03:19","2015-09-10 09:03:19"
69,555,Course,yes,,,17488,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:03:27","2015-09-10 09:03:27"
70,555,Course,yes,,,17415,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:03:26","2015-09-10 09:03:26"
71,642,Course,yes,,,17489,0,,10277,10277,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:03:35","2015-09-10 09:03:35"
72,555,Course,yes,,,17493,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:04:00","2015-09-10 09:04:00"
73,555,Course,yes,,,17492,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:04:23","2015-09-10 09:04:23"
74,555,Course,yes,,,17497,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:04:24","2015-09-10 09:04:24"
75,555,Course,yes,,,17498,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:04:41","2015-09-10 09:04:41"
76,642,Course,yes,,,17479,0,,5215,5215,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:04:39","2015-09-10 09:04:39"
77,559,Course,yes,,,17499,0,,11823,11823,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:04:45","2015-09-10 09:04:45"
78,510,Course,yes,,,16257,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:05:57","2015-09-10 09:05:57"
79,555,Course,yes,,,17491,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:05:57","2015-09-10 09:05:57"
80,634,Course,yes,,,14046,0,,0,3625,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:06:01","2015-09-10 09:06:01"
81,555,Course,yes,,,915,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:06:24","2015-09-10 09:06:24"
82,555,Course,yes,,,17511,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:06:34","2015-09-10 09:06:34"
83,647,Course,yes,,,14046,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:06:37","2015-09-10 09:06:37"
84,555,Course,yes,,,303,0,,0,6963,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:06:54","2015-09-10 09:06:54"
85,555,Course,yes,,,796,0,,0,6963,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:07:02","2015-09-10 09:07:02"
86,555,Course,yes,,,17513,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:07:05","2015-09-10 09:07:05"
87,642,Course,yes,,,17519,0,,5215,5215,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:07:29","2015-09-10 09:07:29"
88,634,Course,yes,,,17525,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:07:30","2015-09-10 09:07:30"
89,543,Course,yes,,,14046,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:07:35","2015-09-10 09:07:35"
90,555,Course,yes,,,17529,0,,6963,6963,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:07:39","2015-09-10 09:07:39"
91,555,Course,yes,,,17520,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:07:40","2015-09-10 09:07:40"
92,555,Course,yes,,,17528,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:07:43","2015-09-10 09:07:43"
93,642,Course,yes,,,16907,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:07:47","2015-09-10 09:07:47"
94,496,Course,yes,,,14046,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:08:10","2015-09-10 09:08:10"
95,496,Course,yes,,,17546,0,,3628,3628,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:08:43","2015-09-10 09:08:43"
96,642,Course,yes,,,17524,0,,5215,5215,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:08:45","2015-09-10 09:08:45"
97,642,Course,yes,,,664,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:08:52","2015-09-10 09:08:52"
98,487,Course,yes,,,17534,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:08:58","2015-09-10 09:08:58"
99,549,Course,yes,,,14046,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:09:08","2015-09-10 09:09:08"
100,642,Course,yes,,,17467,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:09:42","2015-09-10 09:09:42"
101,634,Course,yes,,,15848,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:09:45","2015-09-10 09:09:45"
102,642,Course,yes,,,17552,0,,5215,5215,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:09:48","2015-09-10 09:09:48"
103,642,Course,yes,,,17555,0,,10277,10277,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:10:06","2015-09-10 09:10:06"
104,642,Course,yes,,,17559,0,,5215,5215,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:10:12","2015-09-10 09:10:12"
105,555,Course,yes,,,17561,0,,9637,9637,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:10:40","2015-09-10 09:10:40"
106,549,Course,yes,,,6366,0,,0,8711,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:10:45","2015-09-10 09:10:45"
107,555,Course,yes,,,17576,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:11:12","2015-09-10 09:11:12"
108,547,Course,yes,,,17578,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:11:15","2015-09-10 09:11:15"
109,555,Course,yes,,,17581,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:11:19","2015-09-10 09:11:19"
110,549,Course,yes,,,17514,0,,8711,8711,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:11:24","2015-09-10 09:11:24"
111,555,Course,yes,,,17482,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:11:35","2015-09-10 09:11:35"
112,555,Course,yes,,,17587,0,,6963,6963,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:11:38","2015-09-10 09:11:38"
113,634,Course,yes,,,17566,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:11:44","2015-09-10 09:11:44"
114,559,Course,yes,,,17592,0,,6863,6863,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:11:56","2015-09-10 09:11:56"
115,496,Course,yes,,,2516,0,,0,5215,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:12:09","2015-09-10 09:12:09"
116,543,Course,yes,,,13955,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:12:15","2015-09-10 09:12:15"
117,489,Course,yes,,,17520,0,,2627,2629,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:12:36","2015-09-10 09:12:36"
118,555,Course,yes,,,568,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:12:38","2015-09-10 09:12:38"
119,555,Course,yes,,,17601,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:12:50","2015-09-10 09:12:50"
120,549,Course,yes,,,17603,0,,8711,8711,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:12:53","2015-09-10 09:12:53"
121,555,Course,yes,,,17612,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:13:23","2015-09-10 09:13:23"
122,488,Course,yes,,,17621,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:13:51","2015-09-10 09:13:51"
123,512,Course,yes,,,17601,0,,2627,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:13:56","2015-09-10 09:13:56"
124,555,Course,yes,,,17619,0,,6963,6963,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:14:10","2015-09-10 09:14:10"
125,555,Course,yes,,,17539,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:14:41","2015-09-10 09:14:41"
126,489,Course,yes,,,17627,0,,2629,2629,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:14:40","2015-09-10 09:14:40"
127,549,Course,yes,,,17637,0,,8711,8711,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:14:49","2015-09-10 09:14:49"
128,642,Course,yes,,,17633,0,,5215,5215,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:14:53","2015-09-10 09:14:53"
129,496,Course,yes,,,17592,0,,6863,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:14:55","2015-09-10 09:14:55"
130,642,Course,yes,,,17642,0,,2661,2661,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:15:35","2015-09-10 09:15:35"
131,555,Course,yes,,,17649,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:15:41","2015-09-10 09:15:41"
132,559,Course,yes,,,17644,0,,11044,11044,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:15:52","2015-09-10 09:15:52"
133,555,Course,yes,,,17570,0,,0,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:16:22","2015-09-10 09:16:22"
134,487,Course,yes,,,17624,0,,6984,6984,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:16:45","2015-09-10 09:16:45"
135,555,Course,yes,,,17659,0,,6963,6963,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:16:45","2015-09-10 09:16:45"
136,642,Course,yes,,,17662,0,,2661,2661,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:16:48","2015-09-10 09:16:48"
137,510,Course,yes,,,17620,0,,2639,2639,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:16:52","2015-09-10 09:16:52"
138,642,Course,yes,,,17663,0,,6984,6984,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:16:57","2015-09-10 09:16:57"
139,634,Course,yes,,,17553,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:17:02","2015-09-10 09:17:02"
140,226,Lesson,yes,,,17424,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:17:14","2015-09-10 09:17:14"
141,549,Course,yes,,,17668,0,,8711,8711,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:17:13","2015-09-10 09:17:13"
142,642,Course,yes,,,17676,0,,8056,8056,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:17:31","2015-09-10 09:17:31"
143,549,Course,yes,,,17675,0,,8711,8711,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:17:40","2015-09-10 09:17:40"
144,555,Course,yes,,,17683,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:18:16","2015-09-10 09:18:16"
145,510,Course,yes,,,17574,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:18:41","2015-09-10 09:18:41"
146,559,Course,yes,,,17667,0,,6863,6863,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:18:48","2015-09-10 09:18:48"
147,543,Course,yes,,,16817,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:18:51","2015-09-10 09:18:51"
148,549,Course,yes,,,17686,0,,0,8711,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:18:55","2015-09-10 09:18:55"
149,642,Course,yes,,,17694,0,,8731,8731,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:19:06","2015-09-10 09:19:06"
150,647,Course,yes,,,17693,0,,2886,2886,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:19:10","2015-09-10 09:19:10"
151,555,Course,yes,,,17699,0,,6963,6963,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:19:22","2015-09-10 09:19:22"
152,647,Course,yes,,,7109,0,,0,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:19:44","2015-09-10 09:19:44"
153,642,Course,yes,,,17703,0,,2661,2661,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:19:46","2015-09-10 09:19:46"
154,555,Course,yes,,,17706,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:19:46","2015-09-10 09:19:46"
155,555,Course,yes,,,17704,0,,6963,6963,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:19:50","2015-09-10 09:19:50"
156,512,Course,yes,,,17643,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:19:53","2015-09-10 09:19:53"
157,555,Course,yes,,,17715,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:20:08","2015-09-10 09:20:08"
158,642,Course,yes,,,17702,0,,5215,5215,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:20:14","2015-09-10 09:20:14"
159,549,Course,yes,,,17697,0,,8711,8711,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:20:18","2015-09-10 09:20:18"
160,555,Course,yes,,,7750,0,,0,8046,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:20:18","2015-09-10 09:20:18"
161,555,Course,yes,,,17716,0,,2627,2627,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:20:20","2015-09-10 09:20:20"
162,642,Course,yes,,,17691,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,"2015-09-10 09:20:35","2015-09-10 09:20:35"
